name,pct,medPct,relPct,city,BEDS,enrollment
SCHOOL 29 ADLAI E STEVENSON,99.1,0,0,ROCHESTER,261600010029,485
SCHOOL 33 AUDUBON,99.8,0,0,ROCHESTER,261600010033,1194
SCHOOL 34 DR LOUIS A CERULLI,100,0,0,ROCHESTER,261600010034,500
SCHOOL 35 PINNACLE,99.3,0,0,ROCHESTER,261600010035,423
SCHOOL 36 HENRY W LONGFELLOW,99.7,0,0,ROCHESTER,261600010036,423
SCHOOL 39 ANDREW J TOWNSON,99,0,0,ROCHESTER,261600010039,623
SCHOOL 41 KODACK PARK,99.8,0,0,ROCHESTER,261600010041,617
SCHOOL 42 ABELARD REYNOLDS,100,0,0,ROCHESTER,261600010042,515
SCHOOL 43 THEODORE ROOSEVELT,100,0,0,ROCHESTER,261600010043,545
SCHOOL 44 LINCOLN PARK,99.4,0,0.6,ROCHESTER,261600010044,429
SCHOOL 45 MARY MCLEOD BETHUNE,99.9,0,0,ROCHESTER,261600010045,715
SCHOOL 46 CHARLES CARROLL,98.7,0,0.3,ROCHESTER,261600010046,341
SCHOOL 50 HELEN BARRETT MONTGOMERY,98.1,0,0,ROCHESTER,261600010050,621
SCHOOL 52 FRANK FOWLER DOW,98.5,0,0,ROCHESTER,261600010052,357
SCHOOL 53 MONTESSORI ACADEMY,99.5,0,0,ROCHESTER,261600010053,237
SCHOOL 54 FLOWER CITY SCHOOL (THE),100,0,0,ROCHESTER,261600010054,473
SCHOOL 57 EARLY CHILDHOOD SCHOOL OF ROCHESTER,100,0,0,ROCHESTER,261600010057,247
SCHOOL 58 WORLD OF INQUIRY SCHOOL,99,0,0.4,ROCHESTER,261600010058,703
SCHOOL 60 CHARLOTTE HS,100,0,0,ROCHESTER,261600010060,505
SCHOOL 61 EAST HIGH SCHOOL,94.4,0,0.1,ROCHESTER,261600010061,1851
SCHOOL 66 JAMES MONROE HS,97.1,0,0.1,ROCHESTER,261600010066,1141
SCHOOL 67 JOSEPH C WILSON MAGNET HS COMME,99.1,0,0.1,ROCHESTER,261600010067,941
SCHOOL 68 JOSEPH C WILSON MAGNET,98.4,0,0,ROCHESTER,261600010068,441
SCHOOL 69 SCHOOL WITHOUT WALLS COMMENCEMENT,99.7,0,0,ROCHESTER,261600010069,351
SCHOOL 73 NORTHEAST COLLEGE PREPORATORY HIGH,99.5,0,0,ROCHESTER,261600010073,499
SCHOOL 74 SCHOOL OF THE ARTS,99.6,0.2,0.3,ROCHESTER,261600010074,1143
SCHOOL 1270 ACE TRACE AT EDISON,100,0,0,ROCHESTER,261600010083,
SCHOOL 89 NORTHWEST COLLEGE PREPARATORY HIGH,99.7,0,0,ROCHESTER,261600010089,573
SCHOOL 95 ROBERT BROWN HIGH SCHOOL OF CONSTRUCTION,100,0,0,ROCHESTER,261600010095,625
"SCHOOL 96 ROCHESTER SCIENCE, TECHNOLOGY, ENGINEER",100,0,0,ROCHESTER,261600010096,616
SCHOOL 97 VANGUARD COLLEGIATE HIGH SCHOOL,89.5,0,0,ROCHESTER,261600010097,392
SCHOOL 101 INTEGRATED ARTS & TECHNOLOGY HIGH,100,0,0,ROCHESTER,261600010101,374
SCHOOL 102 ROCHESTER EARLY COLL INTERNATIONAL HS,98.6,0,0.8,ROCHESTER,261600010102,333
SCHOOL 103 LEADERSHIP ACADEMY FOR YOUNG MEN,100,0,0,ROCHESTER,261600010103,333
SCHOOL 1163 ROCHESTER INTERNATIONAL ACADEMY,55.6,0.6,0,ROCHESTER,261600010104,
SCHOOL 1165 ALL CITY HIGH AT MARSHALL CAMPUS,99.9,0,0,ROCHESTER,261600011165,
NATIVITY PREP SCHOOL,100,0,0,ROCHESTER,261600165998,
HOLY CROSS SCHOOL,99.2,0,0,ROCHESTER,261600166178,
NAZARETH HALL SCHOOL,90,0,0,ROCHESTER,261600166206,
AQUINAS INSTROCHESTER,99.8,0,0.2,ROCHESTER,261600167041,
TRINITY MONTESSORI SCHOOL,95.3,0,3.5,EAST ROCHESTER,261600168383,
TALMUDICAL INSTUPSTATE N Y,64.4,2.2,8.9,ROCHESTER,261600227875,
ORA ACADEMY,94.4,0,0,ROCHESTER,261600229557,
NORTHSIDE CHRISTIAN ACADEMY,100,0,0,ROCHESTER,261600805555,
TRUE NORTH ROCHESTER PREPARATORY CHARTER SCHOOL,99.7,0,0,ROCHESTER,261600860705,382
EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,99.2,0,0,ROCHESTER,261600860811,399
GENESEE COMMUNITY CHARTER SCHOOL AT THE ROCHESTER,97.7,0,2.3,ROCHESTER,261600860826,216
URBAN CHOICE CHARTER SCHOOL,99.8,0,0.3,ROCHESTER,261600860877,398
TRUE NORTH ROCHESTER PREP CHARTER SCHOOL,99.1,0,0.4,ROCHESTER,261600860906,769
ROCHESTER ACADEMY CHARTER SCHOOL,100,0,0,ROCHESTER,261600860910,328
UNIVERSITY PREP SCHOOL FOR YOUNG MEN,100,0,0,ROCHESTER,261600860985,393
ROCHESTER CAREER MENTORING CHARTER SCHOOL,98.7,0,1.3,ROCHESTER,261600861019,158
YOUNG WOMENS COLLEGE PREP CHARTER,100,0,0,ROCHESTER,261600861020,166
HAMIDIYE ACADEMYISLAMIC CULTURE CENTER,100,0,0,ROCHESTER,261600995647,
ROCHESTER SCHOOL FOR DEAF,97.8,0,1.1,ROCHESTER,261600997046,
MARY CARIOLA CHILDRENS CENTER,96.4,0.7,1.1,ROCHESTER,261600997048,
HILLSIDE CHILDRENS CTR SCHOOL,93.4,0,0,ROCHESTER,261600997698,
COBBLESTONE SCHOOL,71.8,0,12.8,ROCHESTER,261600998895,
SAN LORENZO MONTESSORI,100,0,0,ROCHESTER,261600999445,
ETHEL K FYLE ELEM SCHOOL,99.1,0,0.4,ROCHESTER,261701060002,463
MONICA B LEARY ELEM SCHOOL,99.3,0.5,0.2,RUSH,261701060004,573
DAVID B CRANE ELEM SCHOOL,98.3,0,0.7,ROCHESTER,261701060005,416
FLOYD S WINSLOW ELEM SCHOOL,100,0,0,HENRIETTA,261701060006,495
NINTH GRADE ACADEMY,99.3,0,0,HENRIETTA,261701060009,415
EMMA E SHERMAN SCHOOL,99.3,0,0.7,HENRIETTA,261701060012,494
JAMES E SPERRY H S,99.5,0.1,0.3,HENRIETTA,261701060013,1282
CHARLES H. ROTH MIDDLE SCHOOL,99.7,0.1,0,HENRIETTA,261701060014,708
HENRY V BURGER MIDDLE SCHOOL,99.4,0,0.2,WEST HENRIETTA,261701060015,464
SCHOOL OF HOLY CHILDHOOD,97.4,0,2.6,ROCHESTER,261701167030,
PINNACLE LUTHERAN SCHOOL,100,0,0,ROCHESTER,261701329066,
INDUSTRY LIMITED SECURE,92.5,0,0,RUSH,261701977655,
NORMAN HOWARD SCHOOL,97.7,0.8,1.5,ROCHESTER,261701998567,
MARGARET'S HOUSE AT RIT,100,0,0,ROCHESTER,261701998568,
GINTHER ELEM SCHOOL,97.4,0.4,1.7,BROCKPORT,261801060002,559
BROCKPORT H S,99.3,0.2,0.4,BROCKPORT,261801060003,1205
BARCLAY ELEM SCHOOL,98.2,0.8,1,BROCKPORT,261801060004,497
BROCKPORT MIDDLE SCHOOL,99.2,0.1,0.7,BROCKPORT,261801060005,851
HILL SCHOOL,99.3,0,0.6,BROCKPORT,261801060006,550
CORNERSTONE CHRISTIAN ACADEMY,90.3,0,8.1,BROCKPORT,261801808866,
DEWITT ROAD ELEM SCHOOL,99.2,0.2,0.6,WEBSTER,261901060002,517
KLEM ROAD NORTH ELEM SCHOOL,99.1,0.2,0.7,WEBSTER,261901060003,480
PLANK ROAD NORTH ELEM SCHOOL,98.7,0.2,0.7,WEBSTER,261901060004,577
STATE ROAD ELEM SCHOOL,99.6,0.2,0,WEBSTER,261901060006,549
SPRY MIDDLE SCHOOL,99.2,0.1,0.7,WEBSTER,261901060007,1055
WEBSTER SCHROEDER HIGH SCHOOL,99.4,0.1,0.5,WEBSTER,261901060009,1452
WILLINK MIDDLE SCHOOL,99.6,0.2,0.2,WEBSTER,261901060010,987
PLANK ROAD SOUTH ELEM SCHOOL,98.7,0,1.3,WEBSTER,261901060011,556
KLEM ROAD SOUTH ELEM SCHOOL,98.9,0.2,0.9,WEBSTER,261901060013,553
SCHLEGEL ROAD E S,98.3,0.2,1.3,WEBSTER,261901060014,532
WEBSTER THOMAS HIGH SCHOOL,99.1,0.5,0.4,WEBSTER,261901060015,1361
ST RITAS SCHOOL,98.9,0,1.1,WEBSTER,261901166223,
LAKESIDE ALPHA SCHOOL,97.5,0,0,WEBSTER,261901805659,
ROCHESTER CHRISTIAN SCHOOL,96.3,0,3.7,ROCHESTER,261901807039,
WEBSTER CHRISTIAN SCHOOL,95.7,0,4.3,WEBSTER,261901808468,
HILLSIDEHALPERN EDUC. CENTER,100,0,0,WEBSTER,261901997789,
WEBSTER MONTESSORI SCHOOL,98.2,1.8,0,WEBSTER,261901999886,
WHEATLAND CHILI H S,96.3,0,0.3,SCOTTSVILLE,262001040003,396
T J CONNOR ELEM SCHOOL,96.3,0.4,0.7,SCOTTSVILLE,262001040004,275
CRESTWOOD CHILDRENS CENTER,98.4,0,0.8,ROCHESTER,262001997047,
MONROE BOCESFORMAN FAIRPORT ,100,0,0,FAIRPORT,269100000000,
MONROE 2 ORLEANS BOCES,98.4,0.9,0.3,SPENCERPORT,269200000000,
WILLIAM BARKLEY SCHOOL,94.2,0,0,AMSTERDAM,270100010003,373
RAPHAEL J MCNULTY ELEM SCHOOL,97.5,0,0.8,AMSTERDAM,270100010006,476
LYNCH MIDDLE SCHOOL,98.9,0,0,AMSTERDAM,270100010009,825
AMSTERDAM H S,99.5,0.1,0.2,AMSTERDAM,270100010010,1129
WILLIAM B TECLER ELEM SCHOOL,99.1,0,0,AMSTERDAM,270100010018,511
MARIE CURIE INSTITUTE,98.6,0,1.4,AMSTERDAM,270100010019,456
ST MARYS INSTITUTE ELEM SCHOOL,95.1,0.5,2.7,AMSTERDAM,270100115723,
HFM BOCES,98,0,1,JOHNSTOWN,270301000000,
CANAJOHARIE S H S,100,0,0,CANAJOHARIE,270301040002,309
CANAJOHARIE MIDDLE SCHOOL,99.5,0,0.5,CANAJOHARIE,270301040003,218
EAST HILL SCHOOL,99.3,0,0.7,CANAJOHARIE,270301040004,448
FAITH BIBLE ACADEMY,93.1,0,0,SPRAKERS,270301996102,
FONDA FULTONVILLE K4 SCHOOL,98.9,0,0.6,FONDA,270601040001,574
FONDA FULTONVILLE S H S,99.5,0.3,0.3,FONDA,270601040002,401
FONDA FULTONVILLE 58 SCHOOL,99.1,0.2,0.5,FONDA,270601040003,444
SHADY LANE SCHOOL,0,0,100,FONDA,270601655125,
HARRY HOAG SCHOOL,98.3,0,0.7,FORT PLAIN,270701040001,473
FORT PLAIN HS,98.8,0.3,0.9,FORT PLAIN,270701040003,340
TWIN MOUNTAIN,20.7,0,51.7,FONDA,270701659071,
MILLCREEK SCHOOL,0,0,85.7,FONDA,270701659072,
TURNPIKE SCHOOL,0,0,92,FONDA,270701659807,
HILLSIDE SCHOOL (NEW TURNPIKE RDPALATINE),0,0,100,FONDA,270701659808,
ROCKLY RIDGE SCHOOL,0,0,100,FONDA,270701659809,
GLEN MEADOWS,0,0,100,FONDA,270701659810,
DYGERT ROAD SCHOOL,0,0,93.8,FONDA,270701659811,
MCKINLEY CROSS ROAD SCHOOL,0,0,95.5,FONDA,270701659812,
APPLE LANE SCHOOL,7.7,0,76.9,FONDA,270701659813,
HAPPY HOLLOW,0,0,100,FONDA,270701659814,
NESTLE RIDGE,0,0,95.7,FONDA,270701659815,
HILLSIDE (BORDEN RDGLEN),0,0,100,FONDA,270701659816,
TANGLEWOOD SCHOOL,4.3,0,56.5,FONDA,270701659817,
WINDY RIDGE SCHOOL,0,0,100,FONDA,270701659818,
SUNSET VIEW SCHOOL,4.2,0,70.8,FONDA,270701659819,
MEADOW BROOK SCHOOL,0,0,100,FONDA,270701659820,
SHEEP RUN SCHOOL,20,0,46.7,FONDA,270701659821,
OPPENHEIMEPHRATAH-ST JOHNSVILLE MS/ELEM,96.1,0,0,ST JOHNSVILLE,271201040001,298
DH ROBBINS ELEM SCHOOL,99.1,0.4,0,ST JOHNSVILLE,271201040003,247
OPPENHEIMEPHRATAH-ST.JOHNSVILLE HIGH SCHOOL,99.5,0.5,0,ST JOHNSVILLE,271201040004,222
DEASY SCHOOL,93.6,0.8,0.5,GLEN COVE,280100010001,451
CONNOLLY SCHOOL,98.8,0,0.9,GLEN COVE,280100010003,335
GRIBBIN SCHOOL,98.4,0,0.8,GLEN COVE,280100010004,371
LANDING SCHOOL,99.5,0,0.5,GLEN COVE,280100010005,394
GLEN COVE H S,96.2,0.4,0.1,GLEN COVE,280100010007,972
MIDDLE SCHOOL,93.9,0,0.6,GLEN COVE,280100010008,721
ALL SAINTS RGNL CATH ELEMUPPER,96.1,0,1.7,GLEN COVE,280100179251,
FRIENDS ACADEMY,97.6,0,1.3,LOCUST VALLEY,280100607084,
NORTH SHORE DAY SCHOOL,100,0,0,GLEN COVE,280100998347,
FRANKLIN SCHOOL,98.5,0,0.1,HEMPSTEAD,280201030001,724
FULTON SCHOOL,99.8,0,0,HEMPSTEAD,280201030002,446
JACKSON MAIN SCHOOL,99.7,0.3,0,HEMPSTEAD,280201030003,380
BARACK OBAMA SCHOOL,99.3,0,0,HEMPSTEAD,280201030004,440
HEMPSTEAD H S,94.9,0,0,HEMPSTEAD,280201030007,1894
JACKSON MAIN SCHOOL,98.9,0,0,HEMPSTEAD,280201030009,448
ALBERTA G. SCHULTZ MIDDLE SCHOOL,99.1,0,0,HEMPSTEAD,280201030010,1394
EARLY CHILDHOOD CENTER,99.4,0,0,HEMPSTEAD,280201030011,301
SACRED HEART ACADEMY,100,0,0,HEMPSTEAD,280201175646,
CRESCENT SCHOOL,90.9,0,0.4,HEMPSTEAD,280201629311,
ACADEMY CHARTER SCHOOL,100,0,0,HEMPSTEAD,280201860934,482
EVERGREEN CHARTER SCHOOL,99.7,0.3,0,HEMPSTEAD,280201860947,300
CALIFORNIA AVENUE SCHOOL,98.7,0.1,0.4,UNIONDALE,280202030003,765
GRAND AVENUE SCHOOL,99.7,0,0,NO BALDWIN,280202030004,310
NORTHERN PARKWAY SCHOOL,99.5,0,0,UNIONDALE,280202030005,767
SMITH STREET SCHOOL,99.8,0,0,UNIONDALE,280202030006,429
WALNUT STREET SCHOOL,99.3,0,0.2,UNIONDALE,280202030007,564
LAWRENCE ROAD MIDDLE SCHOOL,99.7,0.1,0.1,HEMPSTEAD,280202030008,751
TURTLE HOOK MIDDLE SCHOOL,99,0,0.1,UNIONDALE,280202030009,730
UNIONDALE H S,98.9,0,0.1,UNIONDALE,280202030010,2132
KELLENBERG MEMORIAL HS,99.5,0.3,0,UNIONDALE,280202175545,
ST MARTIN DE PORRES MARIANIST SCHOOL,97.3,0,0,UNIONDALE,280202179356,
HEBREW ACAD OF NASSAU COUNTYMS/HS,99,0.5,0,UNIONDALE,280202227573,
PATKAM EARLY CHILDHOOD CTR,94.4,0,0,UNIONDALE,280202999448,
LITTLE RED TRAIN PRIVATE SCHOOL,77.8,0,0,UNIONDALE,280202999780,
BARNUM WOODS SCHOOL,99,0.4,0.4,EAST MEADOW,280203030001,733
BOWLING GREEN SCHOOL,99.3,0,0.7,WESTBURY,280203030002,743
MCVEY ELEM SCHOOL,99.5,0,0.5,EAST MEADOW,280203030003,653
PARKWAY SCHOOL,99.6,0,0,EAST MEADOW,280203030006,497
CLARKE MS,100,0,0,WESTBURY,280203030008,593
WOODLAND J H S,99.6,0.2,0,EAST MEADOW,280203030009,1140
W TRESPER CLARKE H S,100,0,0,WESTBURY,280203030010,737
EAST MEADOW H S,99.6,0,0.2,EAST MEADOW,280203030011,1576
MEADOWBROOK ELEM SCHOOL,100,0,0,EAST MEADOW,280203030012,430
NEWBRIDGE ROAD SCHOOL,99.2,0.3,0.5,NORTH BELLMORE,280204020003,379
PARK AVENUE SCHOOL,99.4,0.3,0.3,NORTH MERRICK,280204020004,346
SAW MILL ROAD SCHOOL,98.9,0,0.5,NORTH BELLMORE,280204020005,662
JOHN G DINKELMEYER SCHOOL,99.8,0.3,0,NORTH BELLMORE,280204020006,402
MARTIN AVE ELEMENTARY SCHOOL,99.7,0,0.3,BELLMORE,280204020007,301
SOUTH SHORE COUNTRY DAY SCHOOL,100,0,0,NORTH BELLMORE,280204998375,
EAST BROADWAY SCHOOL,99.4,0.3,0.3,SEAFORD,280205030001,719
ABBEY LANE SCHOOL,99.6,0,0.3,LEVITTOWN,280205030002,674
GARDINERS AVENUE SCHOOL,98.7,0.2,0.7,LEVITTOWN,280205030005,547
LEE ROAD SCHOOL,98.8,0.3,0.3,WANTAGH,280205030006,328
SUMMIT LANE SCHOOL,99.7,0,0,LEVITTOWN,280205030009,398
WISDOM LANE SCHOOL,99.6,0,0.3,LEVITTOWN,280205030010,765
NORTHSIDE SCHOOL,99.8,0,0,LEVITTOWN,280205030011,561
JONAS E SALK J H S,99.5,0.1,0.2,LEVITTOWN,280205030013,881
DIVISION AVENUE S H S,99.8,0,0.2,LEVITTOWN,280205030015,1063
GEN DOUGLAS MACARTHUR S H S,99.1,0.3,0.2,LEVITTOWN,280205030016,1367
THE ELIJA SCHOOL,75,0,0,LEVITTOWN,280205995630,
MARIA MONTESSORI SCHOOL,89.3,0,3.6,LEVITTOWN,280205997452,
SEAFORD HARBOR SCHOOL,99.8,0,0,SEAFORD,280206030003,591
SEAFORD MANOR SCHOOL,99.3,0,0.2,SEAFORD,280206030004,444
SEAFORD J H S,99.4,0,0.6,SEAFORD,280206030005,558
SEAFORD S H S,99.5,0.5,0,SEAFORD,280206030006,784
ST WILLIAM THE ABBOT SCHOOL,98,0,0,SEAFORD,280206175651,
SHORE ROAD SCHOOL,99.7,0.3,0,BELLMORE,280207020002,333
WINTHROP AVENUE SCHOOL,100,0,0,BELLMORE,280207020003,304
REINHARD EARLY CHLDHD CTR,98.8,0,0.2,BELLMORE,280207020004,412
ST ELIZABETH ANN SETON REG SCHOOL (SOUTH CAMPUS),94.7,0,1,BELLMORE,280207179359,
CENTENNIAL AVENUE SCHOOL,98.4,0.2,0.2,ROOSEVELT,280208030002,549
ULYSSES BYAS SCHOOL,99.8,0,0,ROOSEVELT,280208030003,526
WASHINGTON ROSE SCHOOL,98.8,0.2,0.2,ROOSEVELT,280208030004,691
ROOSEVELT HIGH SCHOOL,97,0.1,0.2,ROOSEVELT,280208030005,846
ROOSEVELT MIDDLE SCHOOL,98.6,0,0.5,ROOSEVELT,280208030009,434
ROOSEVELT CHILDRENS ACADEMY CHARTER SCHOOL,91.6,0,0,ROOSEVELT,280208860024,624
CHILDREN'S LEARNING CENTER,100,0,0,ROOSEVELT,280208997798,
MISS SHELLEYS UPWARD PREP SCHOOL,88.9,0,0,ROOSEVELT,280208998980,
BUNDLE OF JOY KINDERGARTEN,100,0,0,ROOSEVELT,280208999261,
COMMUNITY ACADEMIC PREP CTR,79.2,0,4.2,ROOSEVELT,280208999649,
ARCHER STREET SCHOOL,99.4,0,0.2,FREEPORT,280209030001,617
BAYVIEW AVENUE SCHOOL,100,0,0,FREEPORT,280209030002,615
CAROLINE G ATKINSON SCHOOL,99.2,0,0.2,FREEPORT,280209030003,893
COLUMBUS AVENUE SCHOOL,99.5,0,0,FREEPORT,280209030004,204
LEO F GIBLYN SCHOOL,100,0,0,FREEPORT,280209030005,580
JOHN W DODD MIDDLE SCHOOL,99,0,0,FREEPORT,280209030006,1014
FREEPORT H S,97.9,0,0.1,FREEPORT,280209030007,2080
NEW VISIONS ES,99.2,0.4,0.2,FREEPORT,280209030009,521
DE LA SALLE SCHOOL (THE),100,0,0,FREEPORT,280209179906,
FREEPORT CHRISTIAN ACADEMY & DAY CARE,100,0,0,FREEPORT,280209809489,
WOODWARD CHILDREN'S CENTER,100,0,0,FREEPORT,280209997260,
TWIN OAKS COUNTRY DAY SCHOOL,93.3,6.7,0,FREEPORT,280209999680,
BROOKSIDE ELEM SCHOOL,99.7,0,0,BALDWIN,280210030001,299
LENOX ELEM SCHOOL,97.7,0,0.3,BALDWIN,280210030004,311
MEADOW ELEM SCHOOL,98,0.2,0.5,BALDWIN,280210030005,612
PLAZA ELEM SCHOOL,98.7,0,0,BALDWIN,280210030007,462
STEELE ELEM SCHOOL,98.9,0,1.1,BALDWIN,280210030010,333
BALDWIN MIDDLE SCHOOL,99.5,0,0.4,BALDWIN,280210030012,1122
BALDWIN S H S,99.6,0,0,BALDWIN,280210030013,1646
ST CHRISTOPHER SCHOOL,98.6,0.3,0.3,BALDWIN,280210175564,
SCHOOL 2,98.8,0,0.9,OCEANSIDE,280211030002,415
SCHOOL 3,99.8,0,0.2,OCEANSIDE,280211030003,466
SCHOOL 4,98.8,0,0.6,OCEANSIDE,280211030004,332
SCHOOL 5,99.4,0,0.4,OCEANSIDE,280211030005,540
BOARDMAN ELEM SCHOOL,99.7,0,0.3,OCEANSIDE,280211030007,318
SCHOOL 8,98.6,0.7,0.7,OCEANSIDE,280211030008,439
WALTER S BOARDMAN J H S,99,0,0.9,OCEANSIDE,280211030009,870
OCEANSIDE S H S,99.6,0.2,0.2,OCEANSIDE,280211030010,1817
SCHOOL 6,95.7,0,1,OCEANSIDE,280211030016,412
DAVISON AVENUE ELEM SCHOOL,100,0,0,LYNBROOK,280212030001,380
MAURICE W. DOWNING SCHOOL,99.5,0,0.3,MALVERNE,280212030002,365
MALVERNE S H S,98.3,0,0,MALVERNE,280212030005,531
HOWARD T HERBER MIDDLE SCHOOL,99.5,0,0.5,MALVERNE,280212030006,391
OUR LADY OF LOURDES SCHOOL,100,0,0,MALVERNE,280212175620,
GRACE LUTHERAN SCHOOL,100,0,0,MALVERNE,280212305784,
JAMES A DEVER SCHOOL,99.2,0.6,0.2,VALLEY STREAM,280213020001,514
HOWELL ROAD SCHOOL,98.9,0.2,0.7,VALLEY STREAM,280213020002,551
WHEELER AVENUE SCHOOL,99.7,0,0.2,VALLEY STREAM,280213020003,591
WILLOW ROAD SCHOOL,98.9,0,1.1,FRANKLIN SQUARE,280213020004,461
CHEDER AT THE OHEL,91.1,0,0,VALLEY STREAM,280213225541,
FRANKLIN EARLY CHILDHOOD CENTER,99.5,0.3,0.3,HEWLETT,280214030001,493
HEWLETT ELEM SCHOOL,97.9,0.2,1.4,HEWLETT,280214030002,432
OGDEN ELEM SCHOOL,99.8,0,0.3,VALLEY STREAM,280214030003,392
WOODMERE MIDDLE SCHOOL,98.6,0.3,0.8,HEWLETT,280214030006,737
GEORGE W HEWLETT H S,99.6,0.1,0.2,HEWLETT,280214030007,1029
SHALHEVET H.S.,100,0,0,NORTH WOODMERE,280214225756,
YESHIVA TORAS CHAIM OF SOUTH SHORE,92.7,0.2,1.3,HEWLETT,280214226497,
STELLA K. ABRAHAM HIGH SCHOOL FOR GIRLS,97.8,0.4,1.6,HEWLETT BAY PARK,280214229421,
SHULAMITH OF LONG ISLAND,97.6,0,1.5,WOODMERE,280214229933,
LAWRENCE WOODMERE ACADEMY,95.2,0,0.9,WOODMERE,280214999253,
2 SCHOOL,99.8,0,0.2,INWOOD,280215030002,414
4 SCHOOL,98,0,0.5,INWOOD,280215030004,343
5 SCHOOL,98.7,0,0.3,CEDARHURST,280215030005,385
LAWRENCE S H S,98.1,0,0.4,CEDARHURST,280215030007,929
LAWRENCE J H S,99.5,0,0.5,LAWRENCE,280215030008,818
BRANDEIS SCHOOL (THE),93.8,0.7,1.4,LAWRENCE,280215217122,
KULANU ACADEMY,94.1,0,5.9,CEDARHURST,280215225246,
MESIVTA ATERES YAAKOV,98.4,0,0,LAWRENCE,280215226038,
HAFTR ELEMENTARY SCHOOL,98,0.2,1.5,LAWRENCE,280215227128,
HEBREW ACADEMY HIGH SCHOOL,100,0,0,CEDARHURST,280215227930,
RAM BAM MESIVTA H.S.,100,0,0,LAWRENCE,280215229372,
YESHIVA KETANA OF LONG ISLAND,96.5,0,0.6,INWOOD,280215229558,
DAVIS RENOV STAHLER YESHIVA H.S. FOR BOYS,98.7,0,1.3,WOODMERE,280215229602,
HASC,100,0,0,WOODMERE,280215229603,
HAFTR MIDDLE SCHOOL ,99.4,0,0.6,LAWRENCE,280215229704,
ALDEN TERRACE SCHOOL,100,0,0,VALLEY STREAM,280216020001,464
CLARA H CARLSON SCHOOL,99.5,0,0,ELMONT,280216020002,863
COVERT AVENUE SCHOOL,100,0,0,ELMONT,280216020003,756
DUTCH BROADWAY SCHOOL,99.6,0,0,ELMONT,280216020004,840
GOTHAM AVENUE SCHOOL,99.8,0,0,ELMONT,280216020006,617
STEWART MANOR ELEM SCHOOL,99.1,0,0.9,STEWART MANOR,280216020007,364
HAMZA ACADEMY,100,0,0,VALLEY STREAM,280216625599,
JOHN STREET SCHOOL,97.1,0.2,1.8,FRANKLIN SQUARE,280217020001,489
POLK STREET SCHOOL,98.5,0.5,0.2,FRANKLIN SQUARE,280217020003,697
WASHINGTON STREET SCHOOL,99.6,0.1,0.1,FRANKLIN SQUARE,280217020004,824
HEMLOCK SCHOOL,97.3,0,2.2,GARDEN CITY,280218030001,186
HOMESTEAD SCHOOL,100,0,0,GARDEN CITY,280218030002,202
LOCUST SCHOOL,97.9,0,1.4,GARDEN CITY,280218030003,140
STRATFORD AVENUE SCHOOL,100,0,0,GARDEN CITY,280218030004,625
STEWART SCHOOL,99.1,0,0.9,GARDEN CITY,280218030005,636
GARDEN CITY MIDDLE,99.6,0.1,0.3,GARDEN CITY,280218030006,947
GARDEN CITY S H S,99,0.3,0.6,GARDEN CITY,280218030007,1185
ST ANNE'S SCHOOL,98.5,0.7,0.9,GARDEN CITY,280218175551,
ST JOSEPH SCHOOL,99.6,0,0,GARDEN CITY,280218175589,
THE WALDORF SCHOOL OF GARDEN CITY,75.7,0,24,GARDEN CITY,280218996620,
RHAME AVENUE ELEM SCHOOL,99.7,0,0,EAST ROCKAWAY,280219030001,310
EAST ROCKAWAY J S H S,98.6,0,0.4,EAST ROCKAWAY,280219030002,561
CENTRE AVENUE ELEM SCHOOL,99.4,0,0.3,EAST ROCKAWAY,280219030004,354
ST RAYMOND SCHOOL,100,0,0,EAST ROCKAWAY,280219175640,
KNDG CTR AT ATLANTIC AVE,98.5,0,1,LYNBROOK,280220030001,192
MARION STREET SCHOOL,99.5,0,0.5,LYNBROOK,280220030002,429
WAVERLY PARK SCHOOL,99.1,0,0,E ROCKAWAY,280220030003,217
WEST END SCHOOL,99.8,0,0.3,LYNBROOK,280220030004,402
LYNBROOK NORTH MIDDLE SCHOOL,99.6,0,0,LYNBROOK,280220030005,259
LYNBROOK SOUTH MIDDLE SCHOOL,99,0,0.7,LYNBROOK,280220030006,401
LYNBROOK HS,99.2,0,0.4,LYNBROOK,280220030007,921
OUR LADY OF PEACE SCHOOL,99.6,0,0,LYNBROOK,280220175625,
SOUTH SIDE S H S,98.7,0.5,0.7,ROCKVILLE CENTRE,280221030001,1098
SOUTH SIDE MIDDLE SCHOOL,98.9,0,0.6,ROCKVILLE CENTRE,280221030002,848
WATSON SCHOOL,98.3,0.4,0.7,ROCKVILLE CENTRE,280221030003,288
RIVERSIDE SCHOOL,100,0,0,ROCKVILLE CENTRE,280221030004,181
HEWITT SCHOOL,98.2,0,1.3,ROCKVILLE CENTRE,280221030005,449
WM S COVERT SCHOOL,99.3,0,0,SO HEMPSTEAD,280221030006,289
WILSON SCHOOL,99.8,0.3,0,ROCKVILLE CENTRE,280221030008,402
ST AGNES CATHEDRAL ELEM SCHOOL,98.5,0.6,0.6,ROCKVILLE CENTRE,280221175546,
ROSALEE YOUNG CHILDHOOD CENTER,100,0,0,ROCKVILLE CENTRE,280221998709,
ANNE FRANK MONTESSORI SCHOOL,100,0,0,ROCKVILLE CENTER,280221999167,
