M.S. M245 THE COMPUTER SCHOOL,MANHATTAN,95.4,409,http://data.schoolbook.org/school/160-ms-m245-the-computer-school,03M245,,,
M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,MANHATTAN,85.9,198,http://data.schoolbook.org/school/161-ms-m247-dual-language-middle-school,03M247,21,,
M.S. X101 EDWARD R. BYRNE,BRONX,99.8,492,http://data.schoolbook.org/school/351-ms-x101-edward-r-byrne,08X101,,,
MACHON BAIS YAAKOV,BROOKLYN,100,,,,,,3.32E+11
MACHON CHANA,BROOKLYN,100,,,,,,3.317E+11
MADIBA PREP MIDDLE SCHOOL,BROOKLYN,93.5,201,http://data.schoolbook.org/school/4180-madiba-prep-middle-school,16K681,,,
MAGEN DAVID YESHIVAH,BROOKLYN,99,,,,,,3.321E+11
MAGEN DAVID YESHIVAH H.S.,BROOKLYN,99.1,,,,,,3.321E+11
"MAGNET SCHOOL OF MATH, SCIENCE AND DESIGN TECHNOLOGY",BROOKLYN,96,1105,http://data.schoolbook.org/school/743-magnet-school-of-math-science-and-design-technology,15K010,24,,
MANHATTAN ACADEMY FOR ARTS & LANGUAGE,MANHATTAN,89.4,255,http://data.schoolbook.org/school/102-manhattan-academy-for-arts-language,02M427,15,,
MANHATTAN BRIDGES HIGH SCHOOL,MANHATTAN,98.7,476,http://data.schoolbook.org/school/120-manhattan-bridges-high-school,02M542,,,
MANHATTAN BUSINESS ACADEMY,MANHATTAN,98.3,405,http://data.schoolbook.org/school/84-manhattan-business-academy,02M392,,,
MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,MANHATTAN,98.6,1543,http://data.schoolbook.org/school/213-manhattan-center-for-science-and-mathematics,04M435,13,,
MANHATTAN CHRISTIAN ACADEMY,MANHATTAN,95.5,,,,,,3.10601E+11
MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,MANHATTAN,71.4,49,http://data.schoolbook.org/school/129-manhattan-comprehensive-night-and-day-high-school,02M575,,,
MANHATTAN COUNTRY SCHOOL,MANHATTAN,94.7,,,,,,3.10201E+11
MANHATTAN DAY SCHOOL,MANHATTAN,99.3,,,,,,3.103E+11
MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING (P-TECH),MANHATTAN,95.8,95,http://data.schoolbook.org/school/4216-manhattan-early-college-school-for-advertising-ptech,02M280,,,
MANHATTAN FREE SCHOOL,MANHATTAN,60,,,,,,3.10401E+11
MANHATTAN HIGH SCHOOLS FOR GIRLS,MANHATTAN,99,,,,,,3.102E+11
MANHATTAN INTERNATIONAL HIGH SCHOOL,MANHATTAN,94.6,258,http://data.schoolbook.org/school/111-manhattan-international-high-school,02M459,,,
MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,MANHATTAN,98.9,95,http://data.schoolbook.org/school/1525-manhattan-school-for-career-development,75M751,,,
MANHATTAN STAR ACADEMY,MANHATTAN,80,,,,,,3.102E+11
MANHATTAN THEATRE LAB HIGH SCHOOL,MANHATTAN,100,33,http://data.schoolbook.org/school/165-manhattan-theatre-lab-high-school,03M283,,,
MANHATTAN VILLAGE ACADEMY,MANHATTAN,100,406,http://data.schoolbook.org/school/107-manhattan-village-academy,02M439,,,
MANHATTAN/HUNTER SCIENCE HIGH SCHOOL,MANHATTAN,98,442,http://data.schoolbook.org/school/183-manhattan-hunter-science-high-school,03M541,,,
MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,BRONX,97.8,402,http://data.schoolbook.org/school/540-marble-hill-high-school-for-international-studies,10X477,,,
MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,BROOKLYN,98.1,1293,http://data.schoolbook.org/school/1008-mark-twain-is-239-for-the-gifted-talented,21K239,14,,
MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,STATEN ISLAND,100,439,http://data.schoolbook.org/school/1455-marsh-avenue-school-for-expeditionary-learning,31R063,,,
MARTA VALLE HIGH SCHOOL,MANHATTAN,100,285,http://data.schoolbook.org/school/26-marta-valle-high-school,01M509,,,
MARTIN DE PORRES SCH-EXCEPT-CHL,QUEENS,92.2,,,,,,3.43001E+11
MARTIN LUTHER H S,QUEENS,100,,,,,,3.424E+11
MARTIN VAN BUREN HIGH SCHOOL,QUEENS,97.2,1447,http://data.schoolbook.org/school/1213-martin-van-buren-high-school,26Q435,23,,
MARY BOBB LEARNING ACADEMY,BROOKLYN,88.6,,,,,,3.31701E+11
MARY LOUIS ACADEMY (THE),QUEENS,99.5,,,,,,3.429E+11
MARY MCDOWELL CENTER FOR LEARNING,BROOKLYN,98.5,,,,,,3.31501E+11
MARY QUEEN OF HEAVEN SCHOOL,BROOKLYN,99.6,,,,,,3.322E+11
MARYMOUNT SCHOOL OF NEW YORK,MANHATTAN,98.8,,,,,,3.102E+11
MASORES BAIS YAAKOV ELEMENTARY,BROOKLYN,99.3,,,,,,3.322E+11
MASORES BAIS YAAKOV HIGH SCHOOL,BROOKLYN,99,,,,,,3.322E+11
MASPETH HIGH SCHOOL,QUEENS,99.7,933,http://data.schoolbook.org/school/3494-maspeth-high-school,24Q585,,,
"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",QUEENS,96.7,395,http://data.schoolbook.org/school/1359-mathematics-science-research-and-technology-magnet-high-school,29Q492,,,
MAVAKSHEI HASEM,BROOKLYN,85.9,,,,,,3.32E+11
MCCARTON SCHOOL (THE),MANHATTAN,82.1,,,,,,3.10201E+11
MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,BROOKLYN,97.5,1224,http://data.schoolbook.org/school/858-medgar-evers-college-preparatory-school,17K590,23,,
MEOROT BEIT YAAKOV,BROOKLYN,96.7,,,,,,3.321E+11
MERCAZ HATORAH OF BELLE HARBOR,QUEENS,100,,,,,,3.427E+11
MERKAZ BNOS HS,BROOKLYN,100,,,,,,3.32E+11
MESIFTA CHSAN SOFER& RABBI KLUGER,BROOKLYN,100,,,,,,3.32E+11
MESILAS BAIS YAAKOV,BROOKLYN,97.5,,,,,,3.315E+11
MESIVTA & YESHIVA GEDOLAH OF MANHATTAN BEACH,BROOKLYN,100,,,,,,3.321E+11
MESIVTA KESSER YISROEL,STATEN ISLAND,100,,,,,,3.531E+11
MESIVTA LEV BONIM,BROOKLYN,100,,,,,,3.318E+11
MESIVTA MEOR HATORAH,BROOKLYN,100,,,,,,3.322E+11
MESIVTA MKOR CHAIM,BROOKLYN,100,,,,,,3.322E+11
MESIVTA NACHLAS YACOV-A YERIM,BROOKLYN,100,,,,,,3.314E+11
MESIVTA SHAAREI CHAIM,QUEENS,95.8,,,,,,3.427E+11
MESIVTA SHOLOM SCHACHNA,BROOKLYN,100,,,,,,3.32E+11
MESIVTA TIFERETH JERUSALEM,MANHATTAN,98,,,,,,3.102E+11
MESIVTA YAM HATORAH,QUEENS,92.6,,,,,,3.427E+11
MESIVTA YESODEI YESHURAN,QUEENS,98.1,,,,,,3.428E+11
METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,BROOKLYN,100,95,http://data.schoolbook.org/school/1089-metropolitan-diploma-plus-high-school,23K647,,,
METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,QUEENS,99.3,720,http://data.schoolbook.org/school/1296-metropolitan-expeditionary-learning-school,28Q167,,,
METROPOLITAN MONTESSORI SCHOOL,MANHATTAN,97.9,,,,,,3.10301E+11
MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,QUEENS,99.5,425,http://data.schoolbook.org/school/1134-middle-college-high-school-at-laguardia-community-college,24Q520,,,
MIDDLE SCHOOL 322,MANHATTAN,94.7,338,http://data.schoolbook.org/school/281-middle-school-322,06M322,10,,
MIDDLE SCHOOL FOR ACADEMIC AND SOCIAL EXCELLENCE,BROOKLYN,98.6,139,http://data.schoolbook.org/school/831-middle-school-for-academic-and-social-excellence,17K334,,,
MIDDLE SCHOOL FOR ART AND PHILOSOPHY,BROOKLYN,95.1,245,http://data.schoolbook.org/school/887-middle-school-for-art-and-philosophy,18K588,,,
MIDDLE SCHOOL OF MARKETING AND LEGAL STUDIES,BROOKLYN,96.3,244,http://data.schoolbook.org/school/889-middle-school-of-marketing-and-legal-studies,18K598,,,
MIDRASH L' MAN ACHAI - ADMINISTRATIVE OFFICE,QUEENS,93.8,,,,,,3.428E+11
MIDWOOD CATHOLIC ACADEMY,BROOKLYN,100,,,,,,3.322E+11
MIDWOOD HIGH SCHOOL,BROOKLYN,99.7,3654,http://data.schoolbook.org/school/1059-midwood-high-school,22K405,,,
MILLENNIUM ART ACADEMY,BRONX,98.6,430,http://data.schoolbook.org/school/371-millennium-art-academy,08X312,,,
MILLENNIUM BROOKLYN H.S.,BROOKLYN,98.7,555,http://data.schoolbook.org/school/3489-millennium-brooklyn-hs,15K684,,,
MILLENNIUM HIGH SCHOOL,MANHATTAN,98.6,644,http://data.schoolbook.org/school/97-millennium-high-school,02M418,,,
MIRAJ ISLAMIC SCHOOL,STATEN ISLAND,99.1,,,,,,3.53101E+11
MIRRER YESHIVA ELEM SCH,BROOKLYN,98.8,,,,,,3.322E+11
MIRRER YESHIVA H S,BROOKLYN,99.4,,,,,,3.322E+11
MISS FRANCINE DAY SCHOOL II,BRONX,92.9,,,,,,3.21001E+11
MONA PREP DAY CARE INC,QUEENS,96.4,,,,,,3.42901E+11
MONROE ACADEMY FOR VISUAL ARTS & DESIGN,BRONX,97.6,378,http://data.schoolbook.org/school/653-monroe-academy-for-visual-arts-design,12X692,,,
MONTESSORI PROGRESSIVE LEARNING CTR,QUEENS,100,,,,,,3.42901E+11
MONTESSORI SCHOOL OF NY,MANHATTAN,100,,,,,,3.10201E+11
MONTESSORRI FAMILY SCHOOL-MANHTN,MANHATTAN,97.4,,,,,,3.10201E+11
MOORE CATHOLIC H S,STATEN ISLAND,98.3,,,,,,3.531E+11
MORRIS ACADEMY FOR COLLABORATIVE STUDIES,BRONX,94.8,403,http://data.schoolbook.org/school/438-morris-academy-for-collaborative-studies,09X297,11,,
MOSAIC PREPARATORY ACADEMY,MANHATTAN,100,347,http://data.schoolbook.org/school/208-mosaic-preparatory-academy,04M375,,,
MOSDOS CHASIDEI SQ.-T.Y.Y. BORO PARK,BROOKLYN,99.7,,,,,,3.32E+11
MOSDOS CHASIDEI SQUARE,BROOKLYN,100,,,,,,3.314E+11
MOST HOLY REDEEMER ACADEMY,QUEENS,99.5,,,,,,3.425E+11
MOST HOLY REDEEMER CATHOLIC ACADEMY,QUEENS,96.7,,,,,,3.425E+11
MOST PRECIOUS BLOOD SCHOOL,QUEENS,91.9,,,,,,3.43E+11
MOTHER CABRINI H S,MANHATTAN,97.7,,,,,,3.106E+11
MOTHER FRANCISKA ELEMENTARY SCHOOL,STATEN ISLAND,76.5,,,,,,3.531E+11
MOTT HALL BRIDGES ACADEMY,BROOKLYN,95.4,194,http://data.schoolbook.org/school/1090-mott-hall-bridges-middle-school,23K671,,,
MOTT HALL BRONX HIGH SCHOOL,BRONX,94.9,374,http://data.schoolbook.org/school/434-mott-hall-bronx-high-school,09X252,,,
MOTT HALL COMMUNITY SCHOOL,BRONX,97.7,222,http://data.schoolbook.org/school/387-mott-hall-community-school,08X467,,,
MOTT HALL HIGH SCHOOL,MANHATTAN,97.9,383,http://data.schoolbook.org/school/240-mott-hall-high-school,05M304,,,
MOTT HALL II,MANHATTAN,96.1,336,http://data.schoolbook.org/school/186-mott-hall-ii,03M862,,,
MOTT HALL III,BRONX,100,352,http://data.schoolbook.org/school/414-mott-hall-iii,09X128,,,
MOTT HALL IV,BROOKLYN,97.8,181,http://data.schoolbook.org/school/1082-mott-hall-iv,23K522,,,
MOTT HALL V,BRONX,88.7,645,http://data.schoolbook.org/school/624-mott-hall-v,12X242,66,,
MOTT HAVEN COMMUNITY HIGH SCHOOL,BRONX,100,75,http://data.schoolbook.org/school/4166-mott-haven-community-high-school,07X557,,,
MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,BRONX,97.6,297,http://data.schoolbook.org/school/330-mott-haven-village-preparatory-high-school,07X473,,,
MOUNT EDEN CHILDREN'S ACADEMY,BRONX,100,267,http://data.schoolbook.org/school/4171-mount-eden-childrens-academy,09X555,,,
MOUNT MORIAH CHRISTIAN ACADEMY,BROOKLYN,100,,,,,,3.31701E+11
MOUNT ST MICHAEL ACADEMY,BRONX,95,,,,,,3.211E+11
MSGR FARRELL H S,STATEN ISLAND,99.9,,,,,,3.531E+11
MSGR MCCLANCY MEMORIAL H S,QUEENS,100,,,,,,3.43E+11
MSGR SCANLAN H S,BRONX,100,,,,,,3.208E+11
MT CARMEL-HOLY ROSARY CONSOL,MANHATTAN,99.6,,,,,,3.104E+11
MT PLEASANT CHRISTIAN ACADEMY,MANHATTAN,100,,,,,,3.10501E+11
MT PLEASANT CHRISTIAN ACADEMY,BROOKLYN,100,,,,,,3.31301E+11
MULTICULTURAL HIGH SCHOOL,BROOKLYN,68.2,195,http://data.schoolbook.org/school/933-multicultural-high-school,19K583,57,,
MURRAY HILL ACADEMY,MANHATTAN,100,225,http://data.schoolbook.org/school/104-murray-hill-academy,02M432,,,
MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,MANHATTAN,94.4,682,http://data.schoolbook.org/school/117-murry-bergtraum-high-school-for-business-careers,02M520,34,,
MUSCOTA,MANHATTAN,97.3,258,http://data.schoolbook.org/school/278-muscota,06M314,,,
MUSLIM CENTER ELEMENTARY SCHOOL,QUEENS,98.3,,,,,,3.42501E+11
N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,MANHATTAN,98.9,565,http://data.schoolbook.org/school/93-nyc-lab-school-for-collaborative-studies,02M412,,,
N.Y.C. MUSEUM SCHOOL,MANHATTAN,98.7,460,http://data.schoolbook.org/school/95-nyc-museum-school,02M414,,,
NAPLES STREET ELEMENTARY SCHOOL,STATEN ISLAND,98,153,http://data.schoolbook.org/school/4287-naples-street-elementary-school,31R009,,,
NATIVITY-OUR BLESSED LADY SCH,BRONX,100,,,,,,3.211E+11
NAZARETH REGIONAL H S,BROOKLYN,98.5,,,,,,3.318E+11
NEFESH ACADEMY,BROOKLYN,70.5,,,,,,3.322E+11
NEIGHBORHOOD SCHOOL,MANHATTAN,95.6,295,http://data.schoolbook.org/school/20-neighborhood-school,01M363,,,
NELSON MANDELA HIGH SCHOOL,BROOKLYN,92.6,121,http://data.schoolbook.org/school/4249-nelson-mandela-high-school,16K765,,,
NESIVOS BIAS YAAKOV,BROOKLYN,98.4,,,,,,3.315E+11
NEW BRIDGES ELEMENTARY,BROOKLYN,95.8,353,http://data.schoolbook.org/school/4250-new-bridges-elementary,17K532,,,
NEW CHAPTER ACADEMY,QUEENS,91.7,,,,,,3.429E+11
NEW COVENANT CHRISTIAN SCHOOL,BRONX,95.8,,,,,,3.21101E+11
NEW DESIGN HIGH SCHOOL,MANHATTAN,97.5,395,http://data.schoolbook.org/school/121-new-design-high-school,02M543,,,
NEW DESIGN MIDDLE SCHOOL,MANHATTAN,98.9,273,http://data.schoolbook.org/school/3475-new-design-middle-school,05M514,,,
NEW DIRECTIONS SECONDARY SCHOOL,BRONX,95.3,150,http://data.schoolbook.org/school/4235-new-directions-secondary-school,09X350,,,
NEW DORP CHRISTIAN ACADEMY,STATEN ISLAND,92.4,,,,,,3.53101E+11
NEW DORP HIGH SCHOOL,STATEN ISLAND,99.4,2575,http://data.schoolbook.org/school/1463-new-dorp-high-school,31R440,,,
"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",MANHATTAN,98.5,1713,http://data.schoolbook.org/school/28-new-explorations-into-science-technology-and-math-high-school,01M539,,17,
NEW EXPLORERS HIGH SCHOOL,BRONX,97.2,387,http://data.schoolbook.org/school/335-new-explorers-high-school,07X547,,,
NEW GRACE CENTER,BROOKLYN,100,,,,,,3.31901E+11
NEW HEIGHTS MIDDLE SCHOOL,BROOKLYN,94.9,335,http://data.schoolbook.org/school/4182-new-heights-middle-school,17K722,,,
NEW HIGHLAND ELEMENTARY SCHOOL,QUEENS,91.3,,,,,,3.42601E+11
NEW HOPE RESTORATION GIFTED ACADEMY,QUEENS,100,,,,,,3.42901E+11
NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,BRONX,99.4,176,http://data.schoolbook.org/school/445-new-millennium-business-academy-middle-school,09X328,,,
NEW UTRECHT HIGH SCHOOL,BROOKLYN,98.9,3040,http://data.schoolbook.org/school/975-new-utrecht-high-school,20K445,31,,
NEW VISTAS ACAD,BROOKLYN,96.2,,,,,,3.32201E+11
NEW VOICES SCHOOL OF ACADEMIC & CREATIVE ARTS,BROOKLYN,97.5,528,http://data.schoolbook.org/school/770-new-voices-school-of-academic-creative-arts,15K443,,,
NEW WORLD HIGH SCHOOL,BRONX,92.5,345,http://data.schoolbook.org/school/596-new-world-high-school,11X513,25,,
NEW YORK CITY ACADEMY FOR DISCOVERY,QUEENS,97.9,478,http://data.schoolbook.org/school/1260-new-york-city-academy-for-discovery,27Q306,,,
NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE STUDIES,MANHATTAN,98.4,554,http://data.schoolbook.org/school/78-new-york-city-lab-middle-school-for-collaborative-studies,02M312,,,
NEWCOMERS HIGH SCHOOL,QUEENS,84.2,760,http://data.schoolbook.org/school/1403-newcomers-high-school,30Q555,120,,
NEWTOWN HIGH SCHOOL,QUEENS,96.5,1560,http://data.schoolbook.org/school/1132-newtown-high-school,24Q455,46,,
NEXT CHAPTER ACADEMY,BRONX,100,,,,,,3.21101E+11
NIGHTINGALE BAMFORD SCHOOL,MANHATTAN,99.2,,,,,,3.10201E+11
NORTH QUEENS COMMUNITY HIGH SCHOOL,QUEENS,97,67,http://data.schoolbook.org/school/1184-north-queens-community-high-school,25Q792,,,
NORTHEASTERN ACADEMY,MANHATTAN,94.2,,,,,,3.106E+11
NORTHSIDE CENTER FOR CHILD DEVELOPMENT DAY SCHOOL,MANHATTAN,100,,,,,,3.10401E+11
NOTRE DAME ACADEMY H S,STATEN ISLAND,100,,,,,,3.531E+11
NOTRE DAME ACADEMY-ELEM,STATEN ISLAND,91,,,,,,3.531E+11
NOTRE DAME CATHOLIC ACADEMY OF RIDGEWOOD,QUEENS,93.6,,,,,,3.424E+11
NOTRE DAME SCHOOL,MANHATTAN,100,,,,,,3.102E+11
NYC ISCHOOL,MANHATTAN,96.5,431,http://data.schoolbook.org/school/83-nyc-ischool,02M376,,,
"NYSARC, INC., NYC CHAPTER",MANHATTAN,95.3,,,,,,3.10201E+11
OHEL ELOZER,BROOKLYN,97.5,,,,,,3.314E+11
OHOLEI TORAH ELEM,BROOKLYN,91.5,,,,,,3.317E+11
OHR HALIMUD/MULTI-SENSORY LEARNING CENTER,BROOKLYN,100,,,,,,3.32E+11
OHR TORAH,BROOKLYN,100,,,,,,3.32E+11
OLYMPUS ACADEMY,BROOKLYN,95.7,70,http://data.schoolbook.org/school/893-olympus-academy,18K635,,,
ONE WORLD MIDDLE SCHOOL AT EDENWALD,BRONX,95.7,326,http://data.schoolbook.org/school/3482-one-world-middle-school-at-edenwald,11X529,13,,
ORIGINS HIGH SCHOOL,BROOKLYN,91.4,209,http://data.schoolbook.org/school/4260-origins-high-school,22K611,12,,
OUR LADY CATHOLIC ACADEMY,QUEENS,97.4,,,,,,3.427E+11
OUR LADY HELP-CHRISTIANS SCH,STATEN ISLAND,98.9,,,,,,3.531E+11
OUR LADY OF BLESSED SACRAMENT SCH,QUEENS,96.9,,,,,,3.426E+11
OUR LADY OF FATIMA SCHOOL,QUEENS,99.8,,,,,,3.43E+11
OUR LADY OF GOOD COUNSEL SCH,STATEN ISLAND,99.7,,,,,,3.531E+11
OUR LADY OF GRACE SCHOOL,BRONX,86.4,,,,,,3.211E+11
OUR LADY OF GRACE SCHOOL,BROOKLYN,96.6,,,,,,3.321E+11
OUR LADY OF GUADALUPE SCHOOL,BROOKLYN,99.5,,,,,,3.32E+11
OUR LADY OF HOPE SCHOOL,QUEENS,99.8,,,,,,3.424E+11
OUR LADY OF LOURDES SCHOOL,MANHATTAN,95.5,,,,,,3.106E+11
OUR LADY OF LOURDES SCHOOL,QUEENS,100,,,,,,3.429E+11
OUR LADY OF MERCY SCHOOL,QUEENS,98.4,,,,,,3.428E+11
OUR LADY OF MT CARMEL,STATEN ISLAND,100,,,,,,3.531E+11
OUR LADY OF MT CARMEL SCHOOL,BRONX,100,,,,,,3.21E+11
OUR LADY OF PERPETUAL HELP ELEM,BROOKLYN,100,,,,,,3.32E+11
OUR LADY OF PERPETUAL HELP SCH,QUEENS,98.3,,,,,,3.427E+11
OUR LADY OF POMPEII SCHOOL,MANHATTAN,99.5,,,,,,3.102E+11
OUR LADY OF REFUGE SCHOOL,BRONX,100,,,,,,3.21E+11
OUR LADY OF SORROWS SCHOOL,QUEENS,100,,,,,,3.424E+11
OUR LADY OF THE ANGELUS SCHOOL,QUEENS,99.4,,,,,,3.428E+11
OUR LADY OF THE ASSUMPTION SCH,BRONX,96.1,,,,,,3.208E+11
OUR LADY OF THE SNOWS SCHOOL,QUEENS,99.8,,,,,,3.426E+11
OUR LADY OF TRUST CATHOLIC ACADEMY,BROOKLYN,98.4,,,,,,3.318E+11
OUR LADY QUEEN OF ANGELS SCHOOL,MANHATTAN,100,,,,,,3.104E+11
OUR LADY QUEEN OF PEACE SCHOOL,STATEN ISLAND,100,,,,,,3.531E+11
OUR LADY QUEEN-MARTYRS SCH,MANHATTAN,57.7,,,,,,3.106E+11
OUR LADY QUEEN-MARTYRS SCH,QUEENS,96.9,,,,,,3.428E+11
OUR LADY STAR-SEA SCH,STATEN ISLAND,99.7,,,,,,3.531E+11
OUR SAVIOUR LUTHERAN SCHOOL,BRONX,88.5,,,,,,3.211E+11
P.S. 1 ALFRED E. SMITH,MANHATTAN,99.4,472,http://data.schoolbook.org/school/32-ps-001-alfred-e-smith,02M001,,,
P.S. 1 COURTLANDT SCHOOL,BRONX,98.3,702,http://data.schoolbook.org/school/299-ps-001-courtlandt-school,07X001,,,
P.S. 1 THE BERGEN,BROOKLYN,99.7,1262,http://data.schoolbook.org/school/742-ps-001-the-bergen,15K001,,,
P.S. 1 TOTTENVILLE,STATEN ISLAND,99.2,516,http://data.schoolbook.org/school/1406-ps-001-tottenville,31R001,,,
P.S. 100 GLEN MORRIS,QUEENS,99.5,930,http://data.schoolbook.org/school/1232-ps-100-glen-morris,27Q100,,,
P.S. 100 ISAAC CLASON,BRONX,98.6,583,http://data.schoolbook.org/school/350-ps-100-isaac-clason,08X100,,,
P.S. 100 THE CONEY ISLAND SCHOOL,BROOKLYN,99.6,735,http://data.schoolbook.org/school/992-ps-100-the-coney-island-school,21K100,,,
P.S. 101 SCHOOL IN THE GARDENS,QUEENS,99.8,613,http://data.schoolbook.org/school/1287-ps-101-school-in-the-gardens,28Q101,,,
P.S. 101 THE VERRAZANO,BROOKLYN,99.4,897,http://data.schoolbook.org/school/993-ps-101-the-verrazano,21K101,,,
P.S. 102 BAYVIEW,QUEENS,98.8,1292,http://data.schoolbook.org/school/1113-ps-102-bayview,24Q102,,
P.S. 102 JACQUES CARTIER,MANHATTAN,97.8,312,http://data.schoolbook.org/school/198-ps-102-jacques-cartier,04M102,,
P.S. 102 THE BAYVIEW,BROOKLYN,98.5,1391,http://data.schoolbook.org/school/947-ps-102-the-bayview,20K102,,11
P.S. 103 HECTOR FONTANEZ,BRONX,98.7,1179,http://data.schoolbook.org/school/557-ps-103-hector-fontanez,11X103,13,
P.S. 104 THE BAYS WATER,QUEENS,97.6,708,http://data.schoolbook.org/school/1233-ps-104-the-bays-water,27Q104,,
P.S. 105 SEN ABRAHAM BERNSTEIN,BRONX,98.3,1367,http://data.schoolbook.org/school/558-ps-105-sen-abraham-bernstein,11X105,14,
P.S. 105 THE BAY SCHOOL,QUEENS,97.2,866,http://data.schoolbook.org/school/1234-ps-105-the-bay-school,27Q105,20,
P.S. 105 THE BLYTHEBOURNE,BROOKLYN,99.7,1722,http://data.schoolbook.org/school/949-ps-105-the-blythebourne,20K105,,
P.S. 106,QUEENS,100,209,http://data.schoolbook.org/school/1235-ps-106,27Q106,,
P.S. 106 EDWARD EVERETT HALE,BROOKLYN,96.1,541,http://data.schoolbook.org/school/1475-ps-106-edward-everett-hale,32K106,15,
P.S. 106 PARKCHESTER,BRONX,99,1233,http://data.schoolbook.org/school/559-ps-106-parkchester,11X106,10,
P.S. 107,BRONX,95.1,490,http://data.schoolbook.org/school/352-ps-107,08X107,21,
P.S. 107 JOHN W. KIMBALL,BROOKLYN,97.6,575,http://data.schoolbook.org/school/755-ps-107-john-w-kimball,15K107,,11
P.S. 107 THOMAS A DOOLEY,QUEENS,98.6,971,http://data.schoolbook.org/school/1150-ps-107-thomas-a-dooley,25Q107,,
P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,MANHATTAN,95.5,639,http://data.schoolbook.org/school/199-ps-108-assemblyman-angelo-del-toro-educational-complex,04M108,25,
P.S. 108 CAPTAIN VINCENT G. FOWLER,QUEENS,98.1,1459,http://data.schoolbook.org/school/1236-ps-108-captain-vincent-g-fowler,27Q108,19,
P.S. 108 PHILIP J. ABINANTI,BRONX,99.8,571,http://data.schoolbook.org/school/560-ps-108-philip-j-abinanti,11X108,,
P.S. 108 SAL ABBRACCIAMENTO,BROOKLYN,99,924,http://data.schoolbook.org/school/902-ps-108-sal-abbracciamento,19K108,,
P.S. 109,BROOKLYN,95.9,655,http://data.schoolbook.org/school/1029-ps-109,22K109,18,
P.S. 109 SEDGWICK,BRONX,99.5,818,http://data.schoolbook.org/school/409-ps-109-sedgwick,09X109,,
P.S. 11 HIGHBRIDGE,BRONX,99.9,738,http://data.schoolbook.org/school/395-ps-011-highbridge,09X011,,
P.S. 11 KATHRYN PHELAN,QUEENS,98.6,1277,http://data.schoolbook.org/school/1365-ps-011-kathryn-phelan,30Q011,12,
P.S. 11 PURVIS J. BEHAN,BROOKLYN,95.9,790,http://data.schoolbook.org/school/657-ps-011-purvis-j-behan,13K011,15,10
P.S. 11 THOMAS DONGAN SCHOOL,STATEN ISLAND,98.6,288,http://data.schoolbook.org/school/1414-ps-11-thomas-dongan-school,31R011,,
P.S. 11 WILLIAM T. HARRIS,MANHATTAN,97.6,874,http://data.schoolbook.org/school/36-ps-011-william-t-harris,02M011,,10
P.S. 110,QUEENS,98.4,186,http://data.schoolbook.org/school/4190-ps-110,24Q110,,
P.S. 110 FLORENCE NIGHTINGALE,MANHATTAN,96.8,411,http://data.schoolbook.org/school/7-ps-110-florence-nightingale,01M110,,
P.S. 110 THE MONITOR,BROOKLYN,97,400,http://data.schoolbook.org/school/711-ps-110-the-monitor,14K110,,
P.S. 110 THEODORE SCHOENFELD,BRONX,97.1,483,http://data.schoolbook.org/school/410-ps-110-theodore-schoenfeld,09X110,13,
P.S. 111 ADOLPH S. OCHS,MANHATTAN,97.3,478,http://data.schoolbook.org/school/47-ps-111-adolph-s-ochs,02M111,,
P.S. 111 JACOB BLACKWELL,QUEENS,96.4,335,http://data.schoolbook.org/school/1374-ps-111-jacob-blackwell,30Q111,,
P.S. 111 SETON FALLS,BRONX,98.6,717,http://data.schoolbook.org/school/561-ps-111-seton-falls,11X111,,
P.S. 112 BRONXWOOD,BRONX,98.8,417,http://data.schoolbook.org/school/562-ps-112-bronxwood,11X112,
P.S. 112 DUTCH KILLS,QUEENS,97.2,537,http://data.schoolbook.org/school/1375-ps-112-dutch-kills,30Q112,
P.S. 112 JOSE CELSO BARBOSA,MANHATTAN,98.9,362,http://data.schoolbook.org/school/200-ps-112-jose-celso-barbosa,04M112,
